BoxGUID;ArticleGUID;Position;Description;GTIN;Quantity;Unit;ExpiryDate
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;CAD433EC-D977-481C-5707-7EE3B20D1640;2.1;Anti mosquito milk, Jaico;;2;pcs;2026-05-01 00:00:00
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;8A104558-B714-485F-583F-EA941D28E277;2.2;Plaster set, activ-set, Aluderm, 10pc;;1;pcs;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;81A430E8-8158-4960-535E-8D54D69F2C58;2.3;Compress, 10x10cm, DermaCare;;1;pcs;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;B0680EBE-3248-4082-8457-F47A2FB1E970;2.4;Thermometer, digital, Westmed Praxis;;1;pcs;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;0E9141A3-260A-4495-9A23-29AF44BA5C75;2.5;Face mask, 3ply;;2;pcs;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;2A9FC2BC-A6C6-4E79-994C-532666748D91;2.6;Rehydration salt, O.R.S, Care Plus, 10pc;;1;pcs;2024-03-01 00:00:00
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;0F4C8B91-501E-4DAE-8E22-1F0173E43BEA;2.7;Water purification tablets, blister, Micropur Forte MF 1T;;1;pcs;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;000FDE56-DE4B-43BA-751C-A0EDBDBFF083;2.8;Compression bandage, elastic, Urgoband, 6cm x 5m;;1;pcs;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;52AAB098-1F6B-45D1-57B6-127D51DA6726;20;EPa, Cold regions;;1;package;2026-05-01 00:00:00
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;D274E531-1E55-4E48-5654-C331B9A0996C;3;Sleeping bag, lite pak 800, High Peak;001690232821;1;pcs;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;9901E6E2-6DD3-457A-886D-A7FABB0E540A;4;Camp bed mattress, ;;;;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;6242B4E0-CDEE-4D0C-994D-F048C8DE8F36;5;Hand washing-paste, 250ml, Active Pearl, Greven;4260029178074;1;pcs;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;201CD991-918F-45FE-99BA-BC088BE3872C;6;Work gloves, size 6;;1;pair;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;DAAE99DD-4595-4D98-52AE-2897333F9424;7;Headlight, IPX 4, Black Diamond - Astro 175, 3x AAA, 1,5V incl.;;1;pcs;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;BE9ACE88-3FBA-4DEF-5760-199F792B2882;8;Cuttlery, BW;;1;set;
B6BF673F-EB3B-452C-5BE2-C993873DC5D5;EA846570-9F7D-4651-5A7D-DDEFDE9B141E;9;Battery, Alkaline, AAA, 4pc;;1;pcs;
B7397039-D65D-408B-7538-1CFC580C1523;BB265684-CF3C-4A3F-967B-31852D640151;1;Holzkiste, 260x30x30cm;;1;pcs;
B7397039-D65D-408B-7538-1CFC580C1523;DACB9257-1CDF-4874-7353-F3E91709A68C;2;Kit;;;;
B7397039-D65D-408B-7538-1CFC580C1523;B906E9C5-E58E-4CC7-72C7-227354E9EC41;2.1;SG 300, tent frame, accommodation 3;;1;set;
B9BA9B63cm;;1;boxes;;;;
B9BA9B63cm;;1;pcs;;;;
B9EE6AC4-CD9F-4921-7B7F-458E3F6254E1;C46A2408-4A5A-4E72-7A85-D2A0B83520AA;1;Wood box, 193x93x90cm;;1;pcs;
B9EE6AC4-CD9F-4921-7B7F-458E3F6254E1;19A7F908-7830-4192-556F-3D5CF2F638A4;2;lashing trough (x4) + scantlings (x1 Set);;1;set;
B9EE6AC4-CD9F-4921-7B7F-458E3F6254E1;DBF91E2D-F0C1-4EC4-7F21-D9CBE7C4AC0D;3;Heater Canon, ITA 35 R 120x60x80cm;;1;pcs;
B9EE6AC4-CD9F-4921-7B7F-458E3F6254E1;C64F9497-12A0-41EA-536D-FA05439E3849;4;Air hose, for heater canon;;1;pcs;
B9EE6AC4-CD9F-4921-7B7F-458E3F6254E1;BDADCF82-6C12-4698-53F5-7CB3A7A6D740;5;Tension belt;;4;pcs;
B9EE6AC4-CD9F-4921-7B7F-458E3F6254E1;3467D4F2-954B-4115-559D-1A1C8088CC36;6;Air hose, 20cm x 6m;;2;pcs;
B9EE6AC4-CD9F-4921-7B7F-458E3F6254E1;E80426C1-FE1A-4FEE-7B4A-1E9A1DD260FE;7;Air distributer;;1;pcs;
B9EE6AC4-CD9F-4921-7B7F-458E3F6254E1;7B6AE41F-6D79-4888-5772-A66C58B4801E;8;User guide;;1;;
BA15FEA3-64CF-4F76-5BD4-D1B3F1FAFB42;26B96BAD-0A76-491A-9DB3-2E3AB76562FD;1;Aluminium box, 120x79x52cm;;1;pcs;
BA15FEA3-64CF-4F76-5BD4-D1B3F1FAFB42;B8A466F6-BBCD-423E-8E97-628CD975FDA1;2;Table, 70x70cm, aluminium, foldable;;9;pcs;
BA15FEA3-64CF-4F76-5BD4-D1B3F1FAFB42;978AFFE0-1E77-47E4-703A-8B2627467AA6;3;Whiteboard, 90x60cm;;1;pcs;
BF7A2296-8F18-4B8F-592C-3652E18589EC;5C1960EC-030E-4A1E-8C90-E5ED4CFED411;1;Wood box, 80x60x70cm;;1;boxes;
BF7A2296-8F18-4B8F-592C-3652E18589EC;0EBAFFD6-F9D9-480F-9B5F-DCFDA07BDAD1;2;Generator, Kipor IG 2600;;1;pcs;
BF7A2296-8F18-4B8F-592C-3652E18589EC;4E471BC2-F536-47D4-93DA-2E2BDF2CDB29;3;Tension belt, 2,5cm x 2,5m, 150daN;;2;pcs;
BF7A2296-8F18-4B8F-592C-3652E18589EC;9F26321F-B36A-46BA-8AAE-43F41ABF725A;4;Oil can;;1;pcs;
BF7A2296-8F18-4B8F-592C-3652E18589EC;C168C578-2E84-40D7-70FB-59ED59B82C14;5;Connection cable for battery;;1;pcs;
BF7A2296-8F18-4B8F-592C-3652E18589EC;449A4934-55B2-466B-92F0-7C905DD7C089;6;Stecker, 230V;;2;pcs;
BF904211-420C-4629-87ED-E21DD18AB214;DFF742FF-517D-4143-5F4C-1124E32EB181;1;Aluminium box, 79x59x63cm;;1;pcs;
BF904211-420C-4629-87ED-E21DD18AB214;FBB09BC6-9967-4B8D-77BF-19F7ACE8FBF7;2;Rubber boot, yellow, size 39;;2;pair;
BF904211-420C-4629-87ED-E21DD18AB214;B7E8D882-F2B3-4F45-75DC-5C7DA1E63266;3;Rubber boot, yellow, size 40;;2;pair;
BF904211-420C-4629-87ED-E21DD18AB214;5C711209-A931-4F53-8EF5-296442C93B44;4;Mob set;;1;carton;
BF904211-420C-4629-87ED-E21DD18AB214;34E7ECED-4A7F-4173-94F3-F837ACD29BC7;5;Garbage bags, 120l, 50pc;;7;roll;
BF904211-420C-4629-87ED-E21DD18AB214;EBCA1DA4-98E8-4385-8639-73FE4D39044C;6;Multi purpose cleaner, 1l, Blink;;10;pcs;
BF904211-420C-4629-87ED-E21DD18AB214;A5DECFA3-5E36-4F65-8333-F299F0636342;7;Cleaning wipes and cleaning gloves;;1;set;
BF904211-420C-4629-87ED-E21DD18AB214;EE3EC85D-BB0F-4B69-7A92-9E8892F4632E;7.1;Plastic box, Auer, grey 40x30x23,5cm;;1;pcs;
BF904211-420C-4629-87ED-E21DD18AB214;DB77A213-0735-4E0A-7EA6-9360B1F9A758;7.2;Cleaning wipe, microfiber;;42;pcs;
BF904211-420C-4629-87ED-E21DD18AB214;DBEC2240-AF35-4F87-94B2-3B02CE1E4AA8;7.3;Rubber gloves, size L;;5;pair;
BF904211-420C-4629-87ED-E21DD18AB214;132CB33C-4DEC-474B-5AF7-E5DC2E84208C;8;Cleaning equipment, chemical;;1;set;
BF904211-420C-4629-87ED-E21DD18AB214;31A22646-B308-43F5-9D97-51E823C87862;8.1;Plastic box, Auer, grey, 30x20x18,5cm;;1;pcs;
BF904211-420C-4629-87ED-E21DD18AB214;614FB71B-D7A8-430A-9695-FE58D8F41F79;8.2;Safety glases, plastic, ENHA, eye enclosing;;5;pcs;
BF904211-420C-4629-87ED-E21DD18AB214;1786A8DE-6D04-4C1A-5391-0B6884D2E1B5;8.3;Gloves, chemical, Ansell NeoTop, Size M, 30cm;;5;pair;
BF904211-420C-4629-87ED-E21DD18AB214;1B1C1A49-C54D-489F-5B1F-9566524465AB;8.4;Gloves, chemical, Ansell NeoTop, Size L, 30cm;;5;pair;
BF904211-420C-4629-87ED-E21DD18AB214;0DFF0AB5-3E82-4F05-7E37-EAFEE40A416D;8.5;Garbage bags, 120l, 25pc;;6;roll;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;146CB191-70BF-4F48-5AC2-3954E0A654EA;1;Aluminium box, 60x39x41cm;;1;pcs;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;280C97B2-386C-47EA-73B5-9BE8270E62E7;2;Defibrillator, HeartSine SAM350P;;1;set;2023-01-01 00:00:00
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;AFAA270B-CA28-44C6-8BFD-6B1EB0D9B4A4;2.1;Plastic box, 40x30x18,5cm, gray, Auer;;1;pcs;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;E7101620-72D0-4CA7-9688-DFB7D23D5A7E;2.2;User Manual, English;;1;pcs;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;9069FF7B-C41A-4C55-5BB0-1D9101A017D4;2.3;User Manual, German;;1;pcs;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;23D71B2B-E80F-4AC2-73F6-E9EA6BDCDA78;2.4;First Responder Set, MedX5;;1;pcs;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;21F338C0-7443-4E26-93E0-0B78A773CE57;2.5;Nasal O2 cannula, adult, 2,1m, 0-6 LPM;;1;pcs;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;22C34071-DA40-4DE5-992F-748D6402B1EF;3;Oxygen concentrator, Inogen One G3;;1;set;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;6616E7DF-67CB-4F1B-5DE0-92F25E9D74E3;3.1;Plastic box, 40x30x18,5cm, grey, Auer;;1;pcs;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;F479A0ED-1A7C-49C9-9AC2-59F84CDB5112;3.2;Bag, black;;1;pcs;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;A2E31467-A30B-4E80-557E-7A71F44CB5CB;3.3;User Manual;;1;pcs;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;E7C3051E-E03E-414E-907D-1D8AC212831A;3.4;Power cabel, AC;;1;pcs;
C12B2C2B-EA9A-4013-9FCB-16CD32F01A70;E01EF9B1-77C7-449F-786A-CB1486D6C42A;3.5;Power cabel, DC, for cigarette lighter;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;6AA6CCF4-A9B4-4672-9724-3E9D564E74FA;1;Aluminium box, 120x79x52cm;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;67E62254-4F03-4018-5540-324CFC30BB81;10;Load Safety Set;;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;4F5AD20A-3D3E-4BAD-5072-86E5CFE4DDE1;10.1;Box, plastic, grey, 40x30x23,5cm, Auer;;1;box;
C43350D3-E348-48AF-5FD8-88B74DD93568;A92BF28A-161A-4E9D-7B7F-BD34B7B4BBCB;10.2;Load safety net, 1x1m, 200 daN;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;6511F54C-E34E-4DFE-8FFB-AD4A53CE4BC1;10.3;Tension belt, 25mm x 4m, 250 daN;;4;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;055EF690-CC0A-4494-8351-AB6046F9DB23;10.4;Tension belt, with ratchet, 35mm x 6m, 2000 daN;;4;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;B42913D0-207A-4B9A-73F7-D7A4B6D3E1BB;11;Consumables;;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;39A6DCD4-04A9-40FF-8604-295388CC9452;11.1;Box, plastic, grey, 30x20x18,5cm, Auer;;1;box;
C43350D3-E348-48AF-5FD8-88B74DD93568;E96C6C15-59DB-413A-73CF-10FD9DF675B5;11.2;Cable straps, 360x4,8mm, 100pc;4024506650916;1;package;
C43350D3-E348-48AF-5FD8-88B74DD93568;16AAFB9F-D928-4889-81B9-05CA662C731D;11.3;Cabel straps, 200x4,6mm, 100pc;4007875358263;1;package;
C43350D3-E348-48AF-5FD8-88B74DD93568;39DEDBBF-04B2-44B4-89BA-9181463F6EA7;11.4;PTFE Thread sealing tape, 12mm x 12m x 0,1mm;4019639060121;2;roll;
C43350D3-E348-48AF-5FD8-88B74DD93568;0136420F-B956-4747-8ED1-CFB50B71BF36;11.5;Masonry cord, 2mm x 50m;4056232379946;1;roll;
C43350D3-E348-48AF-5FD8-88B74DD93568;B6603753-75BE-4F9F-538D-2C1530F04582;11.6;Universal tape, 50m x 5cm;4026700466157;2;roll;
C43350D3-E348-48AF-5FD8-88B74DD93568;1E9396B9-4EB9-44CD-723A-D8BACCBBA10C;11.7;Universal tape, 33m x 3cm;4026700466157;2;roll;
C43350D3-E348-48AF-5FD8-88B74DD93568;3E762A4A-165F-48F7-9E7D-52E8C72D5410;15;Scale, foldable, VHD-3;716165280811;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;08D52986-36BB-409C-760A-D2B0919D1C4D;15.1;User manual;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;BA1F81D8-16C7-4EEA-5DB5-6ED2BC3E5AC4;15.2;Display;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;56A024E8-02AE-49B0-5CE7-2F60EFFD8A3E;15.3;USB-Cable;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;9D3FD839-DA76-427E-710E-B02EFD8EF747;15.4;AC/DC adaptor;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;51516DF7-5DA4-4309-5D87-84712FC8A329;18;Infrared thermometer, TFA;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;CB7B64BE-C50F-4287-59CD-570E78E708B0;2;Makita screwdriver 1;;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;2EEEFB37-C25E-49F3-71F5-1B10F4CD23FF;2.1;Makita screwdriver, DDF485;088381866439;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;AE0FCDC4-37A4-475C-7577-41BB8FA656BC;2.2;Makita battery charger, DC18RC;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;3C025895-825F-4C96-5921-F4F8690F5525;2.3;Bit-Set, Wera BC Diamond 1;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;6E233D40-85F0-4D58-57A8-8A59D3A5E5B7;21;Lever action pump, fuel, PRESSOL;4103810130281;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;62E50302-F804-4787-7598-8F3A9161C7CA;21.1;Hose, 1m;;1;m;
C43350D3-E348-48AF-5FD8-88B74DD93568;F4F55877-A15A-4DBE-76B4-E1DCED373D45;21.2;Pouring spout;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;44DBB81A-368E-42C6-50DF-E03C38E8426B;21.3;Plastic pipe, 3 part, 1,4m;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;439269EC-AF6F-4253-7270-39DAD4F867AA;24;Tension belt, with ratchet, green, 35mm x 6m;;2;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;8EF99B80-18F5-4BEB-843B-5606C86D583E;25;Hearing Protection Peltor Optime III earmuffs;;2;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;A87A67E6-B535-421D-8691-95ECB9319704;26;Transfer Hand Pump 550ccm  BGS 9835;;2;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;0F625571-6419-48ED-7C7C-2D7B12E06EDE;27;Fabric tarpaulin 4x6 m green;;3;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;BD880568-28E7-4A29-896E-F37ED7A111BB;3;Makita screwdriver 2;;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;6278298D-ED38-406A-90EC-B11A0FE0DE80;3.1;Makita screwdriver, DDF485;088381866439;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;59ED5347-E670-459F-500B-777B5C8073E0;3.2;Makita battery charger, DC18RC;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;C7D11E78-E843-4C8B-9187-158178E97E49;3.3;Bit-Set, Wera BC Diamond 1;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;485AF8DF-B268-4B54-7289-DDD282D1491B;4;Hammer drill / Angle grinder;;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;582239F3-3937-4C54-8257-118FC2F08221;4.1;Makita hammer drill, DHR243;08831654777;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;D1D3D413-F24D-47DD-8039-0F5D472D2D25;4.2;Makita drill chuck, 1,5-13mm;088381196826;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;D0524CD9-2025-40B4-767C-D939825AB94E;4.3;Makita angle grinder, DGA517;088381854047;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;7703BF0C-D787-42DA-5ADF-32E2435E55BA;5;Tool-Set, Kraftwerk;7612206123525;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;1C62409C-7CD1-4C7E-81CA-82FFFCA2633B;6;Tool-Set 1;;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;F9FF3878-A679-495A-554C-65FE42979D4D;6.1;Box, plastic, grey, 40x30x23,5cm, Auer;;1;box;
C43350D3-E348-48AF-5FD8-88B74DD93568;0E703AE7-88E8-41AC-58BF-7000DCBC6D52;6.10;Funnel set, orange, 5pc;;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;833D1D8B-F755-415D-9A96-BF82446C17D1;6.11;Fuel hose 8mm Stahlbus;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;A2B6019A-376E-4950-7944-29601C48BC2B;6.2;Woodsaw, 350mm;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;66C8E4DA-53F8-45CC-9432-65E96D7B9E5E;6.3;Plastic strapping tensioner;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;3D4EB843-B2EA-4057-881D-DAF97DA333E4;6.4;Bit-Set, Parkside;;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;C79866A3-D8EE-4758-5288-2F9EC8BEE30C;6.5;Wrench, 300mm;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;C4068148-E0BC-4A53-802E-39466A579155;6.6;Pipe wrench, Knipex, 300mm;4003773041429;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;ABEAA2EE-F319-431D-9FC3-8016E429B6FD;6.7;Pipe wrench, Knipex, 250mm;4003773033837;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;86A4E28A-C6E5-4D08-5E5E-997C79DC0D16;6.8;Cutting knife, 18mm blade;3253560102654;2;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;2E4ED4F6-74C4-435D-7FB5-72A187584FB9;6.9;Blades, 18mm, for cutting knife;4024506270688;1;package;
C43350D3-E348-48AF-5FD8-88B74DD93568;94230431-D257-4838-5504-26A3DFA0202D;7;Electrician tools;;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;9B62F297-B7D3-40B8-8FD9-AEF9783ED57A;7.1;Box, plastic, grey, 30x20x18,5cm, Auer;;1;box;
C43350D3-E348-48AF-5FD8-88B74DD93568;9C362464-E415-4A79-9773-C3F986748FFA;7.2;Voltage Tester DUSPOL Bening;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;C7541754-7490-447F-5884-FC6EFFC46390;7.3;Screwdriver-/Bit-Set, 18-parts;;1;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;2C7AD398-B42D-4F61-8103-2E8E37EAE5E1;7.4;Long-nose-pliers, KNIPEX, 200mm  26 16 200;4003773022831;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;DFB25A5D-4C8C-4096-8027-C2747DA22D88;7.5;Crimp-pliers, Knipex 97 78 180;4003773072003;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;7879A19E-3A6E-4DC8-7C34-FB9154737C64;7.6;Electronics Pliers Knipex 78 03 140 ESD;;2;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;CBCD87CF-244A-4D74-7D7B-DC71B3953E63;7.7;Automatic Wire Stripper Knipex 12 52 195;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;00DB17F4-C4B2-47AF-95D1-DB817547C8D2;7.8;Cable Shear Knipex 95 26 165;;1;pcs;
C43350D3-E348-48AF-5FD8-88B74DD93568;F55BB24A-D8F2-4C49-8B4F-FDC5A170E730;7.9;Cable stripper Jokari 30155;;1;;
C43350D3-E348-48AF-5FD8-88B74DD93568;1D32040E-9091-409E-8C8B-49B8D721609F;8;Textile strap set, 16mm x 200m, 80 buckles;;2;set;
C43350D3-E348-48AF-5FD8-88B74DD93568;E68840D1-CE69-4FC8-51F8-61B836AB5BE1;9;Textile strap set, 13mm x 200m, 80 buckles;;2;set;
C64B1D4A-C214-4F78-96FA-77FB683FFD9F;2D04980B-2512-4710-8EC5-A47E43BA7D99;1;Woodbox;;1;pcs;
C64B1D4A-C214-4F78-96FA-77FB683FFD9F;34FEB8E5-6AF0-46FA-9AE7-2FA20867AB91;2;Camp bed;;8;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;C6A5AE70-678F-43CF-9AD5-BD4ACEC1CE7E;1;Aluminium box, 79x39x38cm;;1;box;
C6FD49C0-08BF-4606-527C-9837980CF247;8D3C368C-DD61-4FF8-5135-300594FCD4E9;10;Drinking bottle, plastic, Flip Top;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;493C05D0-AB64-4D6C-5C4C-A3A7B87A2C88;11;Mug, metal, 0,3l, Fritz Berger;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;6E6A6B27-E531-441A-72A8-1C06E5EF138D;12;Toilet paper;;1;roll;
C6FD49C0-08BF-4606-527C-9837980CF247;7EB86029-0622-43F4-8F5C-45A9B9A373F9;13;Safety cap, red;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;6416DC52-45C6-4C75-8350-3BF456EBFCE7;14;Mosquito dome, green, MilTec;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;75EFD47A-925F-4F69-5754-47B034ECB95C;15;Whistle;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;15EF2435-4142-45D7-9EDE-AE2374DBEFF6;16;Cloth hanger;;2;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;6E4F4F58-DF2F-4E76-9202-C225B99B21FD;18;Cargo pants, size XL;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;6DC33F13-5400-4EAE-589C-39E75B17D255;19;Elastic band, for pants;;1;pair;
C6FD49C0-08BF-4606-527C-9837980CF247;4B032699-BBAE-4460-9C86-AF974B2A619A;2;First aid kit;;1;set;
C6FD49C0-08BF-4606-527C-9837980CF247;C1E4E06A-6946-4225-91E8-D0769CD21D25;2.1;Anti mosquito milk, Jaico;;0;pcs;2026-05-01 00:00:00
C6FD49C0-08BF-4606-527C-9837980CF247;0DFABF9A-F482-4D8E-5735-6AFEB6A85469;2.2;Plaster set, activ-Set, Aluderm, 10pc;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;63680C32-EB80-4EA8-7E0E-02F5372D7735;2.3;Compress, 10x10cm, DermaCare;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;DE29A263-64BE-4539-7C5D-DE38017DD574;2.4;Thermometer, digital, Westmed Praxis;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;BA907057-57C1-41EF-81CC-3F04663F4C5C;2.5;Face mask, 3-ply;;2;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;7878127B-AE9F-4FAC-773C-5603E5067DBB;2.6;Rehydration salt, O.R.S, Care Plus, 10pc;;1;pcs;2024-03-01 00:00:00
C6FD49C0-08BF-4606-527C-9837980CF247;7F7590FF-7524-4BF8-82F5-D0538896E784;2.7;Water purification tablets, blister, Micropur Forte MF 1T;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;C0DF7F95-71B4-49BA-88C8-BBFDCAAF274C;2.8;Compression bandage, elastic, Urgoband, 6cm x 5m;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;D9416AE7-3E1E-4C8E-8596-35880B292642;20;EPa, Cold regions, veg.;;1;package;
C6FD49C0-08BF-4606-527C-9837980CF247;D45BC4AB-6FFB-4DFF-7A64-43D2CB07C9EC;3;Sleeping bag, High Peak;001690232876;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;498A7F9E-4983-486D-7945-55A15463A88E;4;Camp bed mattress, ;;;;
C6FD49C0-08BF-4606-527C-9837980CF247;A6A998A6-336E-4817-8C34-B949D69A24B7;5;Hand washing-paste, Active Pearls, Ivraxo;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;FA6B2330-2224-430B-9CE2-E7EC65AE9945;6;Work gloves, size 8, Asatex;;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;E6898845-7802-4F2E-9D66-AFCB8C702B0B;7;Headlight, LED, SIGMA;016224170500;1;pcs;
C6FD49C0-08BF-4606-527C-9837980CF247;E55C13A8-27BA-43DB-5AB5-4B8E858B57B4;8;Cuttlery;;1;set;
C6FD49C0-08BF-4606-527C-9837980CF247;7895B85D-B350-4C46-5E36-6A4F6BE75FF3;9;Battery, AAA, rechargable, Ni-Mh;;4;pcs;
CAD3C75A-BC53-44D8-7B13-3D832B4C9FAE;97EFF054-4086-4906-85CC-4D9C9FDD605B;1;Wood box, 120x80x40cm;;1;pcs;
CAD3C75A-BC53-44D8-7B13-3D832B4C9FAE;1CD6A25F-D6E0-4DDE-9893-56580389F7A4;2;SG 300, ground sheet, incl. bag;;1;pcs;
CAD3C75A-BC53-44D8-7B13-3D832B4C9FAE;3A08AD4D-A7F3-4D77-5A38-7963205C4B97;3;Peg, circular, 30x2cm;;16;pcs;
CAD3C75A-BC53-44D8-7B13-3D832B4C9FAE;18E8A3AE-9FE9-46E6-85C0-EB45B074536F;4;Peg, angular, 30cm;;19;pcs;
CAD3C75A-BC53-44D8-7B13-3D832B4C9FAE;1382CC14-ACB8-473F-8496-4B9238501FFF;5;Pack bag, grey;;1;pcs;
CAD3C75A-BC53-44D8-7B13-3D832B4C9FAE;3FAF5527-0DDE-4DC4-5786-148E3044FC8D;6;Peg, circular, hook end, 30cm, for SG 300;;24;pcs;
CB038B69-736B-4DD6-9D12-812B79569D7A;174F4A34-1F28-45BD-59F1-19AAFA10E30D;1;Aluminium box,;;;;
CB038B69-736B-4DD6-9D12-812B79569D7A;CB66FE0F-D60D-4A5B-95D8-5F52640E52AA;2;Multipurpose washbasin;;1;kit;
CB038B69-736B-4DD6-9D12-812B79569D7A;0FD0FD42-160B-43CB-7873-70090687A703;2.1;Water canister, 20l, with tap;;3;pcs;
CB038B69-736B-4DD6-9D12-812B79569D7A;5601D37C-6033-4DE3-77E9-8F629107E9A9;2.2;Water can, foldable, 10l, with tap;;2;pcs;
CB038B69-736B-4DD6-9D12-812B79569D7A;8F347EFE-6EAD-41FB-7B74-020D4DC1874F;2.3;Water canister, 20l, yellow;;2;pcs;
